fname,xgb,rf,lr,xgb_rf_lr
D1637.csv,53518.5384592759,227300.67299964427,130942.41967671562,124498.78837796324
D3623.csv,559.9926402215605,655.4652737696134,541.4228029188536,574.9067800528481
D2052.csv,55996.9049977541,89393.52810026659,558914.346718463,90687.39101863716
D3618.csv,1328.955991230905,1211.496794035011,1129.6199440447326,1118.0729018183195
D136.csv,743581.3369817436,727193.8374127045,1477306.1601809247,746836.8011938505
D41.csv,5329909.031002745,5334881.400769866,444240.549076277,5363883.59462927
D1643.csv,29284.536827434164,34523.777493815134,9920.648425781881,34785.15787840177
D2050.csv,10869.70305880918,13495.892974778804,2370.301314496272,2883.7669665160356
D2065.csv,20962.112977179346,10613.468153142421,4253.148197660564,20918.48075716718
D32.csv,14275.3791814295,12557.253313977002,19481.809721029935,12470.41175177659
D46.csv,158698.36311159134,178802.0134305054,208030.26739320683,255363.31437496882
D162.csv,1827.511337563254,1761.44952315831,1120.4311883888256,2878.19364566219
D31.csv,14275.3791814295,12557.253313977002,19481.809721029935,13131.921236291528
D2061.csv,6754.543335448354,8113.7593385725495,2417.7978406204693,9388.931328305061
D176.csv,204977.19570288682,108988.79828867286,27967.84830277902,149525.00120257097
D168.csv,525.4842892317042,384.24346628827584,395.9996586169788,387.7396270930804
D3613.csv,354520.2104877683,447826.7798565489,103832.20876391196,564506.2154456867
D2079.csv,33412.959068415315,6364.988415103679,14887.068873499627,8202.21179566214
D2085.csv,7319694.736842105,7319694.736842105,7319694.736842105,7319694.736842105
D2076.csv,18021441.70287332,32989128.651764095,250871.76310098046,26654263.47689627
D3640.csv,35243.5993205634,24529.126096912627,37839.772215273915,32552.982500485017
D154.csv,75628.09588709942,97569.62549805603,133268.85546813035,102797.01995641862
D3596.csv,4979.703608703443,2353.7391137892373,1718.7490701508043,2361.9422534993837
D3620.csv,352.05683246130076,74254.6700573909,13161.16077729176,615.878493188886
D30.csv,6348.033183236342,1390.8401587895746,1379.2517910809515,1988.3582830406092
D3616.csv,3572.2226846675403,3295.4896346321793,1335.3890896191162,2852.0483603891057
D1644.csv,276381.61758442223,167528.29443378106,269499.5597908424,107697.75771048249
D1654.csv,125586.27055446307,168957.42513665266,336422.9904758612,140267.49395617694
D1645.csv,14864.576842397593,14815.663393099041,1608.6658666333658,13780.03986554451
D174.csv,246.63618944831376,207.65126618750992,195.85026202256427,145.21391773242598
D5.csv,39846.976372995414,47668.85725099319,54075.22093845229,135199.26846301783
D3644.csv,31937.558550540358,138094.93245639218,56643.396433260496,96844.3357833354
D156.csv,208996.30567284147,55320.764765857835,47322.53253423735,48349.53331752682
D132.csv,15942352.952944811,12660147.507506069,1836062.3199534772,7814281.9568886245
D40.csv,22307.653795240505,12205.944798994116,5448.0491481956915,7817.369669030286
D3610.csv,18975267.467819307,41339796.077399984,7663578.093960425,105483.70790349809
D3631.csv,584.5332290883437,466.4446976674575,346.1813523231066,352.2368622862538
D169.csv,825.1030091545371,737.8588795279268,576.3925556177887,1256.3760124517585
D2046.csv,30469.97475139722,60383.45504975787,11536.80127479885,11825.570158857317
D2047.csv,32358.12429341316,29309.154861442505,26639.691885048534,43089.095805360004
D50.csv,0.0003784961403533845,0.0005492112123782695,0.0005527969520132363,0.00060572101525054
D2041.csv,322229.0792768657,229854.5306347684,40590.99914161715,217550.40625221858
D37.csv,83516.20419697977,14873.892226627155,91415.94676623448,41269.08419389504
D151.csv,41829.38919233099,29139.776596703672,22679.15877057765,19900.112886947558
D7.csv,338003.49587101344,164779.94825201103,363088.930211411,310894.6242853288
D160.csv,3209.4400086570777,8815.060973185171,3295.2233563749614,8454.311510796384
D2071.csv,4915.454493903372,2653.098588602253,1749.2719021891733,4415.765358219003
D2054.csv,1333.9368499296052,1649.79811403853,3383.626566239114,1464.4428717480023
D148.csv,51573.24452024808,29673.178286149654,47309.01973861655,26741.242288915335
D164.csv,21880.113162002926,17663.864575773747,57775.07503406933,27379.033931027643
D49.csv,6604427.201956825,6610119.321590159,6538725.3649478145,6626061.243869538
D1633.csv,55835.99024593234,38604.25256116543,45545.64173229797,34172.58678330037
D3617.csv,6244.20503877894,1342.6734062791975,2903.0690174536307,1468.0695620002457
D27.csv,31938.65819896002,47219.36077499558,2559.6017811163742,11296.541387261652
D2040.csv,25324.97338257444,17754.7299627796,10672.183428935688,10462.35800569798
D2077.csv,4595932.960480824,4647494.700182572,246672.08989818962,4856430.320074007
D2049.csv,1924.2977309989078,1926.2843163349141,1742.352341484521,3647.33934840961
D155.csv,3537.7619737168257,3222.432012737875,1812.5794583577092,2785.9518295041403
D3627.csv,64483.75773654381,200282.07684825812,50526.24469650738,76613.32985591116
D47.csv,275.8301429191605,462.4514130622525,508.2278767043704,235.56493581975172
D2083.csv,890265.4246279242,563260.8911339997,324155.32520715124,305079.59295677365
D3638.csv,390319.677743005,294631.08004770044,29623.898646886424,159153.07071542222
D131.csv,29506.84228566885,18044.713365383534,258392.27596218177,48480.97987217268
D163.csv,4410.845864352315,4275.802797939813,4437.431240511998,7445.60128605309
D3600.csv,25387.806715183855,100845.70158549902,35379.62729812264,22253.06547858031
D2059.csv,4163.74593876132,4110.963089036228,1902.5409545320522,2346.075407506748
D1623.csv,205193.2459188193,110932.03995638511,129424.84019766326,132612.19093822964
D1642.csv,23269.330057389598,11882.992351405206,6684.896486834926,11493.053978997728
D142.csv,780.0122922162057,758.006205407768,622.4369288944943,562.0849247484066
D165.csv,26541.185602808728,24860.465249634806,81302.61114035417,25429.411891403048
D2081.csv,10265.366550741344,2380.2460734566057,7264.5523646323245,2850.8607331348076
D167.csv,6312266.526177387,6425658.049972016,1274587.1925396062,6397238.809103214
D2037.csv,1669.721974246639,1510.8950540365622,403.1287059671965,2743.9056159533857
D9.csv,354.9345145542603,331.328089147572,551.1922206589975,438.88049467482745
D1629.csv,19179.549577157413,19395.657508785454,16928.857421478606,11356.679400665013
D1622.csv,301493.3833054185,55546.792120186634,128677.7530401041,171968.87837200356
D2068.csv,15481.782770041089,17898.99794535063,12472.363337711393,16389.558222318323
D3624.csv,4457.318190735455,3566.056223276739,4019.75414754209,8043.335400946006
D15.csv,9816.500266344034,8197.13914754596,3326.532842696711,8740.885669123363
D2056.csv,27200.247748509464,41242.38430107079,21050.638855459278,2979.5751386296633
D1631.csv,15495.187914907932,17758.869328842695,18812.807556516673,16230.447617017122
D133.csv,788953.5027215341,789193.75,575171.7863264391,14256689.840803778
D3604.csv,78464.73863254402,56004.8303804389,5728.5388467497005,73465.32090033873
D2064.csv,25634.33304907073,6258.7527498331665,8323.618830832816,14133.154386213517
D2045.csv,3966.242916900851,3092.757955057482,2419.6789576339806,2097.385300077908
D3606.csv,19584.462534950733,15880.454456025374,17391.981022652573,17929.800975047554
D2055.csv,6278.691046652198,2760.078243577006,3729.4613147357727,1995.9773292278521
D3598.csv,4117.152809301617,1339.698159017514,2245.049348557894,1610.0582569462895
D3601.csv,2728.0569896128764,1234.4882548515602,1195.708147656152,1604.8004246619894
D1634.csv,2845.7825672442386,4367.932104502291,885.3742214696022,3822.0787731794962
D3642.csv,75740.61482517634,83331.37633176487,37255.82259273579,99149.21961317727
D1641.csv,159091.70325406393,67835.00142647904,50992.214321284024,74611.92571835911
D3619.csv,8760.55478345727,6491.25246366452,7101.702247297052,9263.814192140324
D1649.csv,114978.14518688023,112684.46561140125,7673.611842252813,142930.78392751853
D1632.csv,473.21674364674834,525.9949701547505,401.5046248405147,503.612639682838
D3597.csv,53435.14249084651,46088.751584647456,104126.67056034107,488703.0543204594
D2058.csv,5517.513589782286,4651.654573743662,3903.7457948659608,6992.865778469365
D146.csv,2944.527918121553,1793.7823849405809,1682.0250902678144,2716.144812062469
D6.csv,7047.045883548251,7729.6315815600665,951.0288537154156,12220.167734045483
D145.csv,17363.417762894755,14821.896368029222,48499.18125008065,15582.850119894065
D2070.csv,505.0706357155527,3320.115480340326,1678.9545345592076,417.0553669709238
D2053.csv,34782.456980924944,36406.751177423575,23662.24290202652,40335.651587483066
D2075.csv,6339994.292473277,7525319.4935251,1414993.2013950523,6779997.885447772
D3636.csv,41884.36777071586,61641.81319904862,18909.647755200163,26983.27000179841
D2063.csv,23526.069139782296,23495.09690651861,10352.301617452722,28586.619711294286
D2080.csv,36572.22614114607,15871.544355876991,10971.640329180118,20841.790486082362
D3634.csv,50224.888372631394,40178.03349699306,27714.86836432869,46999.79318334553
D2078.csv,350537.6551219076,193225.9815230228,269235.14548387256,331353.7234183635
D3607.csv,3094.753524992258,1100.4190226848464,1200.6014110189528,1243.0584480452367
D175.csv,108.27128821479282,71.82166205464961,114.46888042346215,87.46875494362268
D1638.csv,865135.526647523,869923.4510744112,199395.6568078168,874107.9430393208
D1663.csv,28660.802012134343,14714.733891536962,35284.75121378818,21917.361772533768
D153.csv,22959.82742803437,19573.040564579445,3987.2858608341385,17521.41004048405
D177.csv,184311.45804519698,103682.82450145559,27578.766231987887,144731.72910041834
D3612.csv,52186.91679830809,39736.40190400255,88392.54061489004,53974.11419197878
D3608.csv,591711.4090233691,269074.796932235,212661.35982759314,263552.12257117237
D143.csv,329.5873072449381,244.34363088736694,327.15325534092307,332.6202384990758
D1636.csv,59140.0828705796,201062.6513732672,128776.44380502362,91010.13953927816
D128.csv,24230.670302543884,14394.91426273363,14683.739331669029,15974.735169529133
D140.csv,473975.75273178174,677769.924642901,8837627.365963873,382122.5418243362
D1625.csv,156984.4700122312,130310.40419567807,37501.485532385086,216261.7240787315
D159.csv,195671.9595797697,457217.43487314286,321516.062563734,681212.9291873055
D39.csv,21666.828035979855,25946.691854444864,14687.49915323572,19193.12592658529
D1660.csv,5433.277395129746,2642.6290451212712,2280.2375776076624,1906.7900227801458
D1628.csv,5860.585370037983,12848.678293458372,13951.747597317766,7625.977105842141
D44.csv,10507.318512368201,6527.829029711791,7019.223318061391,8985.725479321867
D2038.csv,4931.223741669208,6969.354407853185,8127.204151383414,6246.523292534059
D170.csv,45964.9417102925,41290.00251099108,36275.67530156647,28660.204850075086
D2067.csv,5753.014017521114,7233.784566831945,2365.2614545097877,2967.041346794637
D28.csv,2087.8656069448157,409.3966005965558,1341.7516362559738,1319.9078878460243
D2048.csv,57257.49014465468,66116.59571587552,157817.898595861,78394.2350352704
D20.csv,1097390.368041189,1904632.7869403213,321922.9186184855,2612756.4639251116
D147.csv,793.60476541511,515.2541138886991,364.4396902838124,451.85060726950314
D1619.csv,16191.817600923989,12245.787424748241,11183.544011730779,17029.331730382266
D2082.csv,8041.712280105055,2867.3089696099682,5009.037742855452,4482.908297348566
